order_id,customer_id,order_date,product_category,unit_price,quantity,discount_pct,region,status,revenue
100726,1054,20-Sep-2024,Electronics,102.38,2,15.0,North,completed,174.05
100727,1016,2024-02-02,Books,31.51,5,15.0,East,completed,133.92
100728,1232,27-Jun-2024,Electronics,55.78,4,10.0,North,completed,200.81
100729,1184,08/28/2024,Sports,153.82,5,0.0,West,completed,769.1
100730,1384,23-Sep-2024,Books,86.54,5,0.0,East,completed,432.7
100731,1208,06/02/2024,Toys,96.11,4,0.0,East,cancelled,384.44
100732,1372,2024-12-03,Toys,61.21,4,5.0,South,completed,232.6
100733,1085,2024-10-10,Home & Kitchen,29.37,1,0.0,South,refunded,29.37
100734,1178,03/17/2024,Toys,76.08,4,20.0,South,cancelled,243.46
100735,1055,2024-09-02,Apparel,40.62,1,20.0,East,completed,32.5
100736,1229,09/24/2024,Electronics,38.7,4,15.0,South,refunded,131.58
100737,1075,2024-05-02,Apparel,72.16,4,0.0,South,completed,288.64
100738,1196,09/27/2024,Apparel,42.01,4,0.0,North,refunded,168.04
100739,1137,2024-11-24,SPORTS,68.44,4,5.0,East,cancelled,
100740,1074,2024-10-26,Home & Kitchen,50.05,2,10.0,East,cancelled,90.09
100741,1038,10/06/2024,APPAREL,67.37,2,10.0,East,completed,121.27
100742,1204,08/20/2024,Apparel,54.1,3,0.0,South,completed,162.3
100743,1378,04/09/2024,Home & Kitchen,68.22,3,0.0,North,completed,204.66
100744,1079,10/18/2024,Toys,127.23,2,0.0,South,cancelled,254.46
100745,1161,05/13/2024,Home & Kitchen,97.08,3,15.0,South,completed,247.55
100746,1089,07/13/2024,Toys,64.79,3,20.0,North,completed,155.5
100747,1323,04/25/2024,HOME & KITCHEN,118.17,2,20.0,West,completed,189.07
100748,1165,24-Apr-2024,Books,82.58,4,10.0,South,refunded,297.29
100749,1389,02/27/2024,Apparel,114.55,2,0.0,South,cancelled,229.1
100750,1098,12/17/2024,Electronics,33.3,2,20.0,East,completed,53.28
100751,1032,24-Feb-2024,Electronics,42.25,3,0.0,West,refunded,126.75
100752,1233,02/01/2024,Toys,75.68,1,0.0,South,completed,75.68
100753,1260,08-Dec-2024,Books,64.06,4,20.0,East,completed,204.99
100754,1396,07/22/2024,Home & Kitchen,68.29,4,5.0,North,completed,259.5
100755,1348,2024-06-09,Sports,88.57,5,0.0,East,completed,442.85
100756,1353,09/26/2024,Sports,76.02,2,5.0,North,completed,144.44
100757,1253,20-May-2024,Electronics,101.23,3,0.0,North,refunded,303.69
100758,1143,2024-02-16,Apparel,100.0,3,0.0,East,cancelled,300.0
100759,1171,2024-09-24,Toys,43.21,4,20.0,North,completed,138.27
100760,1053,03/05/2024,Books,20.77,4,0.0,North,completed,83.08
100761,1172,21-Jul-2024,Books,41.87,5,20.0,North,completed,167.48
100762,1145,12/13/2024,Electronics,40.56,5,5.0,West,cancelled,192.66
100763,1014,12/08/2024,HOME & KITCHEN,70.63,1,10.0,East,completed,63.57
100764,1081,05/12/2024,Apparel,70.22,2,10.0,South,refunded,126.4
100765,1213,10/12/2024,Electronics,62.3,4,5.0,West,refunded,236.74
100766,1147,2024-08-12,Sports,84.0,3,0.0,South,cancelled,252.0
100767,1397,06/24/2024,Electronics,184.37,3,20.0,West,cancelled,442.49
100768,1191,21-Feb-2024,Electronics,61.68,1,5.0,South,refunded,58.6
100769,1383,17-May-2024,Electronics,77.1,3,10.0,North,refunded,208.17
100770,1264,26-Aug-2024,Home & Kitchen,68.28,4,5.0,North,completed,259.46
100771,1016,2024-12-27,Toys,51.85,1,10.0,South,completed,46.66
100772,1081,01/02/2024,Home & Kitchen,88.94,3,0.0,North,completed,266.82
100773,1282,2024-09-19,Books,60.28,5,15.0,North,refunded,256.19
100774,1218,2024-11-05,Home & Kitchen,46.72,3,0.0,South,refunded,140.16
100775,1120,14-Dec-2024,Electronics,48.4,5,10.0,West,completed,217.8
100776,1208,06/04/2024,Apparel,102.85,2,10.0,North,completed,185.13
100777,1361,2024-02-13,Toys,87.96,1,5.0,North,cancelled,83.56
100778,1155,09-Apr-2024,Electronics,54.56,4,0.0,West,completed,218.24
100779,1018,07-Nov-2024,Electronics,83.39,2,0.0,North,completed,166.78
100780,1124,11/17/2024,Books,68.65,1,0.0,West,cancelled,68.65
100781,1374,21-Aug-2024,Sports,77.7,1,5.0,East,completed,73.82
100782,1304,14-Feb-2024,Apparel,51.22,5,10.0,West,completed,230.49
100783,1334,02/14/2024,Toys,41.18,4,5.0,East,completed,156.48
100784,1364,24-Jun-2024,Books,60.13,2,15.0,East,refunded,102.22
100785,1047,2024-08-03,Apparel,44.62,3,0.0,North,completed,133.86
100786,1113,01/12/2024,Sports,43.04,2,0.0,East,refunded,86.08
100787,1023,09/08/2024,ELECTRONICS,34.27,1,5.0,East,completed,32.56
100788,1001,18-Jul-2024,Home & Kitchen,20.85,5,0.0,West,completed,104.25
100789,1333,01/05/2024,Sports,55.01,5,15.0,North,completed,233.79
100790,1374,02/05/2024,Home & Kitchen,111.4,2,15.0,North,completed,189.38
100791,1062,2024-06-15,Books,99.13,2,0.0,North,refunded,198.26
100792,1288,09/21/2024,Books,135.78,5,15.0,West,refunded,577.06
100793,1213,2024-10-29,Home & Kitchen,42.15,3,0.0,North,cancelled,126.45
100794,1027,06/06/2024,Apparel,91.51,2,0.0,West,completed,183.02
100795,1366,04/18/2024,Home & Kitchen,64.65,2,0.0,South,completed,129.3
100796,1348,20-Dec-2024,Sports,48.43,3,0.0,South,cancelled,145.29
100797,1226,06/16/2024,Electronics,105.71,3,0.0,West,completed,317.13
100798,1283,2024-04-25,Apparel,64.95,1,5.0,East,completed,61.7
100799,1158,06/10/2024,Sports,27.42,3,15.0,East,completed,69.92
100800,1317,2024-01-05,Sports,98.66,3,5.0,West,completed,281.18
100801,1178,04/20/2024,Sports,80.83,2,5.0,West,completed,153.58
100802,1395,2024-07-07,Home & Kitchen,72.46,2,0.0,East,refunded,144.92
100803,1025,2024-12-02,Toys,38.14,3,0.0,South,completed,114.42
100804,1068,27-Sep-2024,Toys,76.29,2,15.0,West,cancelled,129.69
100805,1387,2024-10-12,Toys,127.39,5,15.0,East,cancelled,541.41
100806,1115,07/18/2024,Apparel,79.83,3,0.0,West,completed,239.49
100807,1124,10-Feb-2024,Books,31.8,3,0.0,West,cancelled,95.4
100808,1316,05/23/2024,Apparel,82.55,2,15.0,East,completed,140.33
100809,1075,30-Dec-2024,TOYS,80.2,5,0.0,South,completed,401.0
100810,1205,01/17/2024,Home & Kitchen,94.85,1,10.0,West,completed,85.36
100811,1114,17-Nov-2024,Home & Kitchen,79.2,3,15.0,West,refunded,201.96
100812,1079,09/07/2024,Sports,43.11,1,15.0,North,cancelled,36.64
100813,1385,2024-04-13,Sports,70.69,4,5.0,East,refunded,268.62
100814,1079,11-Oct-2024,Toys,60.61,2,0.0,East,cancelled,121.22
100815,1037,02-Nov-2024,Home & Kitchen,74.52,2,15.0,East,completed,126.68
100816,1269,16-Jan-2024,Books,107.44,1,10.0,West,cancelled,96.7
100817,1346,2024-02-08,Home & Kitchen,49.98,4,15.0,South,refunded,169.93
100818,1050,31-Aug-2024,Sports,145.03,2,5.0,West,completed,275.56
100819,1283,12/31/2024,Books,82.31,2,20.0,East,completed,131.7
100820,1216,09-Jan-2024,Sports,98.91,5,15.0,North,completed,420.37
100821,1332,31-Aug-2024,Toys,93.02,1,0.0,East,completed,93.02
100822,1050,2024-02-19,Books,80.84,3,0.0,North,completed,242.52
100823,1390,08/25/2024,Books,87.53,1,15.0,West,cancelled,74.4
100824,1247,2024-08-16,Apparel,10.18,1,0.0,West,completed,10.18
100825,1336,2024-02-03,Apparel,92.94,1,10.0,West,refunded,83.65
100826,1144,09/06/2024,Home & Kitchen,44.74,1,0.0,East,cancelled,44.74
100827,1377,11/24/2024,Sports,66.73,5,0.0,South,completed,333.65
100828,1250,11/12/2024,Books,80.58,3,5.0,South,refunded,229.65
100829,1050,11-Jan-2024,APPAREL,109.59,5,20.0,West,completed,438.36
100830,1369,2024-03-31,Apparel,44.75,2,,North,completed,71.6
100831,1318,2024-03-29,Electronics,55.65,4,0.0,West,cancelled,222.6
100832,1120,14-Jun-2024,Apparel,59.17,1,0.0,South,refunded,59.17
100833,1218,2024-02-22,Home & Kitchen,74.93,1,20.0,East,completed,59.94
100834,1155,2024-11-08,Books,60.86,1,20.0,East,cancelled,48.69
100835,1217,10/11/2024,Sports,87.71,5,10.0,North,cancelled,394.7
100836,1386,2024-10-22,Electronics,27.98,4,10.0,North,refunded,100.73
100837,1359,2024-03-13,Electronics,64.33,4,5.0,North,cancelled,244.45
100838,1086,2024-01-06,Books,132.99,5,0.0,West,completed,664.95
100839,1388,11/29/2024,Books,60.94,2,0.0,North,completed,121.88
100840,1175,15-Apr-2024,Toys,82.45,4,0.0,East,completed,329.8
100841,1281,28-Aug-2024,Electronics,102.09,3,20.0,North,refunded,245.02
100842,1305,28-Nov-2024,Electronics,81.26,3,0.0,West,cancelled,243.78
100843,1193,14-Jan-2024,Home & Kitchen,150.86,4,5.0,West,refunded,573.27
100844,1182,01/03/2024,Toys,71.44,3,0.0,South,completed,214.32
100845,1182,01/02/2024,Toys,89.66,1,0.0,North,refunded,89.66
100846,1345,27-Feb-2024,Books,76.33,1,20.0,South,completed,61.06
100847,1154,2024-01-19,Electronics,121.0,3,0.0,East,completed,363.0
100848,1111,27-Oct-2024,Electronics,56.91,3,15.0,East,refunded,145.12
100849,1144,09-Aug-2024,Books,156.37,4,15.0,East,completed,531.66
100850,1077,12/24/2024,Books,50.56,3,15.0,East,cancelled,128.93
100851,1156,10/20/2024,Toys,138.69,1,0.0,East,completed,138.69
100852,1045,18-Dec-2024,Electronics,42.28,2,20.0,North,refunded,67.65
100853,1035,28-Mar-2024,Electronics,90.95,3,10.0,North,refunded,245.57
100854,1289,2024-04-15,Electronics,68.65,5,0.0,West,cancelled,343.25
100855,1030,06-Nov-2024,Toys,101.15,3,10.0,East,refunded,273.11
100856,1227,03/30/2024,Books,83.36,4,0.0,West,completed,333.44
100857,1311,2024-01-21,Sports,98.73,4,0.0,East,refunded,394.92
100858,1289,2024-09-01,Home & Kitchen,41.57,2,0.0,South,completed,83.14
100859,1178,20-Oct-2024,Toys,30.55,5,5.0,East,completed,
100860,1077,12/20/2024,Electronics,38.35,4,10.0,East,cancelled,138.06
100861,1372,2024-12-05,Toys,37.88,5,0.0,North,completed,189.4
100862,1334,02/14/2024,Books,41.33,4,0.0,South,completed,165.32
100863,1244,10/09/2024,Toys,52.16,4,20.0,East,completed,166.91
100864,1034,2024-11-05,Books,51.94,1,5.0,North,completed,49.34
100865,1014,09/12/2024,Sports,69.39,3,20.0,North,refunded,166.54
100866,1126,10/27/2024,Apparel,46.27,1,0.0,North,completed,46.27
100867,1063,02-Nov-2024,Home & Kitchen,48.02,4,0.0,East,completed,192.08
100868,1344,06/12/2024,Books,62.62,4,0.0,North,completed,250.48
100869,1082,2024-01-15,Toys,107.31,3,5.0,South,refunded,305.83
100870,1113,06/15/2024,Home & Kitchen,56.46,2,15.0,North,completed,95.98
100871,1390,14-Mar-2024,Books,67.32,1,5.0,South,completed,63.95
100872,1327,2024-02-11,Electronics,72.31,4,0.0,North,completed,289.24
100873,1087,15-Feb-2024,Sports,43.63,4,20.0,West,completed,139.62
100874,1153,2024-09-12,Home & Kitchen,59.01,3,10.0,South,completed,
100875,1206,07/03/2024,Sports,49.82,4,0.0,North,cancelled,199.28
100876,1265,07/16/2024,Apparel,102.8,4,0.0,East,completed,411.2
100877,1374,29-Sep-2024,Apparel,99.06,3,5.0,West,completed,282.32
100878,1348,19-Jul-2024,Toys,47.47,1,10.0,West,refunded,42.72
100879,1390,18-Aug-2024,Toys,66.74,5,20.0,West,completed,266.96
100880,1016,01-Feb-2024,Apparel,89.69,3,0.0,South,completed,269.07
100881,1094,07-Nov-2024,Books,79.31,4,0.0,South,refunded,317.24
100882,1225,2024-06-13,Apparel,83.12,5,20.0,South,completed,332.48
100883,1019,02/26/2024,Electronics,43.76,2,5.0,South,completed,83.14
100884,1142,24-Oct-2024,Electronics,136.41,4,0.0,West,completed,545.64
100885,1061,2024-09-25,Home & Kitchen,51.68,1,0.0,North,cancelled,51.68
100886,1373,01/20/2024,Toys,51.0,5,5.0,West,completed,242.25
100887,1025,03/11/2024,Sports,36.11,1,10.0,West,cancelled,32.5
100888,1059,06-Jan-2024,Apparel,63.87,3,0.0,West,refunded,191.61
100889,1078,2024-04-09,Apparel,112.35,2,0.0,East,refunded,224.7
100890,1059,2024-02-06,Books,78.95,1,15.0,West,completed,67.11
100891,1227,2024-09-16,Sports,66.15,3,20.0,North,completed,158.76
100892,1145,07/10/2024,Electronics,95.87,5,5.0,West,refunded,455.38
100893,1364,12/24/2024,Electronics,111.11,1,0.0,East,completed,111.11
100894,1104,10/01/2024,Apparel,98.96,2,0.0,West,completed,197.92
100895,1214,2024-08-11,Apparel,26.16,1,0.0,North,cancelled,26.16
100896,1264,2024-07-05,Books,96.23,1,0.0,West,completed,96.23
100897,1250,01/20/2024,Sports,84.59,2,15.0,East,completed,143.8
100898,1318,2024-01-26,Toys,46.98,3,0.0,North,refunded,140.94
100899,1080,13-Aug-2024,Sports,84.75,4,15.0,East,cancelled,288.15
100900,1202,2024-01-02,Apparel,112.45,4,0.0,North,cancelled,449.8
100901,1320,16-Jan-2024,Sports,52.74,4,10.0,North,refunded,189.86
100902,1345,03/21/2024,Sports,102.09,4,20.0,East,completed,326.69
100903,1247,19-Nov-2024,Toys,79.73,2,15.0,West,completed,135.54
100904,1260,16-Jun-2024,Home & Kitchen,13.4,5,15.0,North,refunded,56.95
100905,1345,09/16/2024,Sports,68.37,1,0.0,South,completed,68.37
100906,1249,30-May-2024,Home & Kitchen,78.32,4,10.0,South,completed,281.95
100907,1379,2024-03-04,Toys,60.09,1,10.0,East,refunded,54.08
100908,1051,2024-05-15,Toys,81.06,4,0.0,North,cancelled,324.24
100909,1139,02/03/2024,Sports,65.06,1,0.0,East,completed,65.06
100910,1044,08-Oct-2024,Books,170.67,2,20.0,South,cancelled,273.07
100911,1036,08-Mar-2024,Sports,58.16,2,0.0,West,completed,116.32
100912,1188,05/17/2024,Electronics,47.62,4,20.0,South,completed,152.38
100913,1090,2024-12-24,Sports,99.8,1,20.0,South,refunded,79.84
100914,1162,04-Aug-2024,Toys,61.59,2,0.0,North,completed,123.18
100915,1175,06/16/2024,Electronics,66.66,2,15.0,West,completed,113.32
100916,1248,2024-07-17,Electronics,64.08,4,10.0,West,cancelled,230.69
100917,1378,2024-10-13,Home & Kitchen,97.35,5,0.0,South,completed,486.75
100918,1339,03-Apr-2024,Books,41.18,4,15.0,South,completed,140.01
100919,1151,20-Aug-2024,Sports,101.99,3,0.0,West,refunded,305.97
100920,1130,15-Nov-2024,Books,87.68,2,0.0,South,completed,175.36
100921,1308,2024-07-28,Books,145.23,5,20.0,North,refunded,580.92
100922,1049,12-Jun-2024,Sports,75.59,1,15.0,North,completed,64.25
100923,1216,2024-02-23,TOYS,42.64,1,0.0,East,completed,42.64
100924,1169,31-Mar-2024,Home & Kitchen,75.97,2,0.0,North,completed,151.94
100925,1073,12-Dec-2024,ELECTRONICS,80.22,2,0.0,North,cancelled,160.44
100926,1246,07/17/2024,Apparel,116.79,3,0.0,North,completed,350.37
100927,1128,2024-04-20,Sports,42.59,5,0.0,West,cancelled,212.95
100928,1074,02-Jun-2024,Home & Kitchen,31.81,4,10.0,West,completed,114.52
100929,1261,2024-07-30,Home & Kitchen,76.68,2,0.0,West,completed,153.36
100930,1069,07/15/2024,Electronics,148.08,2,0.0,South,cancelled,296.16
100931,1269,2024-09-13,Toys,93.4,4,0.0,South,completed,373.6
100932,1064,04/04/2024,Books,95.82,2,20.0,South,cancelled,153.31
100933,1173,25-Aug-2024,Toys,35.64,5,20.0,East,refunded,142.56
100934,1323,11-Jun-2024,Apparel,71.03,3,15.0,North,refunded,181.13
100935,1091,12/10/2024,Sports,117.78,3,0.0,East,completed,353.34
100936,1307,2024-02-27,Books,80.65,5,5.0,North,cancelled,383.09
100937,1288,24-Feb-2024,Sports,30.7,2,5.0,South,cancelled,58.33
100938,1361,06/17/2024,Home & Kitchen,70.39,3,20.0,South,completed,168.94
100939,1067,2024-07-05,Apparel,90.5,3,15.0,East,completed,230.78
100940,1286,09-Sep-2024,Toys,9.84,2,20.0,West,completed,15.74
100941,1374,27-May-2024,Apparel,66.93,1,,East,completed,63.58
100942,1305,2024-11-30,Books,45.16,2,20.0,South,completed,72.26
100943,1075,2024-06-22,Books,101.16,1,15.0,East,completed,85.99
100944,1328,2024-02-17,Electronics,57.08,4,15.0,East,completed,194.07
100945,1042,02/13/2024,Toys,84.1,1,10.0,North,completed,
100946,1235,2024-12-22,Apparel,69.54,2,0.0,West,refunded,139.08
100947,1199,02/19/2024,Sports,56.07,5,10.0,West,cancelled,252.32
100948,1212,12-Dec-2024,Home & Kitchen,155.59,3,0.0,North,completed,466.77
100949,1207,2024-04-11,Apparel,53.15,4,10.0,North,completed,191.34
100950,1012,04-Feb-2024,Home & Kitchen,72.2,4,0.0,North,completed,288.8
100951,1203,2024-04-21,Electronics,69.44,2,15.0,East,cancelled,118.05
100952,1374,2024-08-12,Toys,75.82,4,5.0,North,completed,288.12
100953,1174,05-Jun-2024,Electronics,150.35,2,10.0,North,completed,270.63
100954,1110,10/14/2024,APPAREL,90.55,4,0.0,East,completed,362.2
100955,1397,11-Aug-2024,Home & Kitchen,55.82,4,15.0,North,refunded,189.79
100956,1039,05/26/2024,Electronics,129.24,5,15.0,North,completed,549.27
100957,1194,08/20/2024,Apparel,97.55,5,0.0,North,cancelled,487.75
100958,1205,21-Dec-2024,Books,56.33,1,0.0,East,completed,56.33
100959,1191,30-May-2024,BOOKS,120.39,2,10.0,South,completed,216.7
100960,1368,26-Feb-2024,Apparel,35.44,3,20.0,South,completed,85.06
100961,1168,05/29/2024,Sports,40.34,2,15.0,East,completed,68.58
100962,1389,03-Nov-2024,Books,29.64,4,5.0,North,cancelled,112.63
100963,1026,2024-03-20,Home & Kitchen,22.91,5,0.0,East,cancelled,114.55
100964,1293,12/13/2024,Books,116.55,2,20.0,South,completed,186.48
100965,1237,2024-08-03,ELECTRONICS,76.25,5,20.0,East,cancelled,305.0
100966,1096,2024-08-08,Home & Kitchen,31.09,5,20.0,East,completed,124.36
100967,1091,2024-04-26,Apparel,68.61,5,0.0,East,completed,343.05
100968,1287,12/02/2024,Electronics,103.5,1,5.0,North,cancelled,98.32
100969,1255,14-Jan-2024,Toys,48.72,2,0.0,North,completed,97.44
100970,1244,04/19/2024,Books,60.1,1,20.0,East,completed,48.08
100971,1020,02-Jun-2024,Apparel,158.93,1,20.0,North,cancelled,127.14
100972,1239,06/23/2024,Books,62.67,1,0.0,South,refunded,62.67
100973,1392,06/22/2024,Toys,32.43,3,0.0,East,completed,97.29
100974,1006,2024-02-24,Toys,54.22,1,5.0,West,refunded,51.51
100975,1187,23-Mar-2024,Toys,29.98,2,0.0,East,refunded,59.96
100976,1197,2024-02-04,Sports,93.89,5,5.0,West,completed,445.98
100977,1358,2024-07-28,Electronics,45.41,5,0.0,East,completed,227.05
100978,1113,08-May-2024,Books,44.71,5,10.0,South,cancelled,201.2
100979,1190,07/26/2024,Sports,165.54,1,20.0,North,completed,132.43
100980,1286,2024-08-03,Books,38.14,4,20.0,East,refunded,122.05
100981,1024,09/13/2024,Books,34.7,4,5.0,West,cancelled,131.86
100982,1320,07/19/2024,Home & Kitchen,41.39,1,15.0,South,cancelled,35.18
100983,1328,2024-08-25,Apparel,104.96,5,10.0,North,completed,
100984,1287,02-Aug-2024,Home & Kitchen,88.35,3,0.0,North,completed,265.05
100985,1259,26-Aug-2024,Electronics,53.88,5,15.0,East,cancelled,228.99
100986,1299,2024-08-13,Books,51.55,1,0.0,East,completed,51.55
100987,1312,04/25/2024,Books,85.3,4,10.0,North,completed,307.08
100988,1361,2024-03-31,Books,77.58,1,15.0,North,completed,65.94
100989,1171,15-Oct-2024,Books,64.58,5,20.0,East,completed,258.32
100990,1182,05/05/2024,Sports,89.74,4,20.0,South,refunded,287.17
100991,1255,2024-07-19,Sports,40.02,1,15.0,South,completed,34.02
100992,1077,03/13/2024,Books,45.79,2,5.0,South,completed,87.0
100993,1342,06/06/2024,Sports,91.87,2,0.0,East,completed,183.74
100994,1308,07/12/2024,Sports,80.47,1,5.0,East,refunded,76.45
100995,1252,17-Aug-2024,Home & Kitchen,21.88,1,20.0,North,cancelled,17.5
100996,1120,07/11/2024,Toys,70.84,5,0.0,North,completed,354.2
100997,1139,05/12/2024,TOYS,162.83,5,5.0,East,refunded,773.44
100998,1173,2024-12-18,Toys,98.64,3,10.0,East,completed,266.33
100999,1265,07/06/2024,Apparel,54.66,5,0.0,North,refunded,273.3
101000,1311,2024-10-22,Home & Kitchen,47.76,4,10.0,North,completed,171.94
101001,1268,26-Sep-2024,ELECTRONICS,82.21,1,0.0,East,completed,82.21
101002,1371,2024-07-23,Sports,116.38,4,0.0,South,completed,
101003,1384,20-Nov-2024,Toys,27.59,1,10.0,North,completed,24.83
101004,1281,02/16/2024,Toys,79.51,5,0.0,East,refunded,397.55
101005,1148,03-Dec-2024,Books,59.62,2,0.0,North,completed,119.24
101006,1239,11/07/2024,Apparel,76.24,1,5.0,North,completed,72.43
101007,1170,2024-07-03,Toys,33.43,2,10.0,East,refunded,60.17
101008,1251,25-Sep-2024,Toys,116.35,4,0.0,North,cancelled,465.4
101009,1324,09-Jul-2024,Home & Kitchen,130.51,5,0.0,North,completed,
101010,1147,2024-04-08,Books,94.57,3,0.0,West,completed,283.71
101011,1202,2024-10-19,Electronics,142.43,1,5.0,North,completed,135.31
101012,1018,03/31/2024,Sports,58.23,5,0.0,East,refunded,291.15
101013,1294,25-Apr-2024,Books,78.65,4,,West,completed,314.6
101014,1195,07/09/2024,Sports,95.21,3,5.0,West,completed,271.35
101015,1183,2024-11-02,Books,82.71,3,15.0,West,completed,210.91
101016,1212,20-May-2024,Electronics,61.78,5,10.0,South,completed,278.01
101017,1086,06/29/2024,Sports,64.9,2,0.0,West,refunded,129.8
101018,1239,01/16/2024,Toys,125.16,1,,North,completed,118.9
101019,1298,02/12/2024,Sports,69.18,1,0.0,South,refunded,69.18
101020,1139,2024-01-21,Books,113.37,4,0.0,North,completed,453.48
101021,1052,2024-01-27,Apparel,67.52,5,5.0,East,cancelled,320.72
101022,1154,11/13/2024,Toys,113.06,4,10.0,West,refunded,407.02
101023,1079,11/04/2024,Apparel,72.63,4,5.0,West,completed,275.99
101024,1149,2024-10-27,Books,91.64,2,20.0,West,cancelled,146.62
101025,1250,2024-01-21,Electronics,50.63,3,10.0,North,completed,136.7
101026,1045,29-Jan-2024,Home & Kitchen,78.58,1,0.0,West,refunded,78.58
101027,1298,2024-04-12,Electronics,50.99,2,5.0,East,completed,96.88
101028,1089,2024-07-25,Toys,57.55,4,10.0,South,completed,207.18
101029,1357,05/02/2024,Home & Kitchen,59.77,5,0.0,North,cancelled,298.85
101030,1292,27-Jun-2024,HOME & KITCHEN,64.39,5,0.0,North,completed,321.95
101031,1109,04-Mar-2024,Books,107.19,5,20.0,West,refunded,428.76
101032,1225,09/24/2024,Apparel,56.51,1,0.0,South,cancelled,56.51
101033,1044,24-Apr-2024,Electronics,74.91,5,5.0,East,completed,355.82
101034,1039,01/25/2024,Electronics,113.23,2,0.0,West,completed,226.46
101035,1382,28-Sep-2024,Home & Kitchen,90.78,4,0.0,South,cancelled,363.12
101036,1320,2024-11-26,Books,27.9,5,0.0,North,completed,139.5
101037,1061,2024-01-06,Sports,32.96,5,15.0,South,completed,140.08
101038,1113,08-Jun-2024,Books,83.41,4,20.0,North,cancelled,266.91
101039,1079,29-Oct-2024,HOME & KITCHEN,55.17,2,10.0,North,completed,99.31
101040,1158,15-Sep-2024,Apparel,30.64,3,15.0,West,completed,78.13
101041,1116,11/09/2024,Electronics,53.27,4,10.0,South,completed,191.77
101042,1131,05/31/2024,APPAREL,84.83,3,10.0,East,completed,229.04
101043,1211,2024-05-16,Sports,59.46,3,0.0,East,completed,178.38
101044,1075,09/16/2024,Toys,71.62,3,0.0,East,completed,214.86
101045,1353,26-Feb-2024,Apparel,61.97,3,0.0,East,cancelled,185.91
101046,1291,2024-03-28,Toys,49.77,1,20.0,North,completed,
101047,1304,08/07/2024,Sports,77.88,5,5.0,East,refunded,369.93
101048,1067,2024-09-01,Home & Kitchen,28.96,1,15.0,West,completed,24.62
101049,1283,02/13/2024,Books,46.77,5,0.0,North,refunded,233.85
101050,1334,05-Jul-2024,Apparel,98.48,1,0.0,North,completed,98.48
101051,1070,13-May-2024,Electronics,33.5,3,0.0,East,cancelled,100.5
101052,1300,07/02/2024,Books,69.98,3,0.0,West,completed,209.94
101053,1143,16-Dec-2024,Books,57.27,3,20.0,South,refunded,137.45
101054,1315,29-Jan-2024,Electronics,54.73,3,5.0,West,cancelled,155.98
101055,1191,30-Dec-2024,Books,102.71,5,10.0,North,completed,462.2
101056,1320,13-Jun-2024,Books,111.75,1,10.0,East,refunded,100.58
101057,1058,10/09/2024,Toys,41.34,5,0.0,West,completed,206.7
101058,1155,04-Jun-2024,Home & Kitchen,64.63,4,20.0,South,completed,206.82
101059,1109,2024-04-23,Sports,24.94,4,0.0,East,completed,99.76
101060,1099,09-Oct-2024,Sports,100.1,1,0.0,North,cancelled,100.1
101061,1123,08-Sep-2024,Sports,68.31,1,15.0,East,cancelled,58.06
101062,1152,02/22/2024,Sports,32.33,2,10.0,East,refunded,58.19
101063,1050,2024-09-15,Sports,47.87,2,0.0,West,cancelled,95.74
101064,1282,10/02/2024,Sports,39.53,4,20.0,North,cancelled,126.5
101065,1220,21-May-2024,Toys,46.54,5,0.0,South,refunded,232.7
101066,1331,2024-12-04,Sports,26.23,3,0.0,East,completed,78.69
101067,1282,22-Aug-2024,Electronics,124.55,4,0.0,West,completed,498.2
101068,1059,02-May-2024,Electronics,42.12,1,0.0,North,cancelled,42.12
101069,1027,01/04/2024,Books,69.9,4,15.0,East,completed,237.66
101070,1169,04-Sep-2024,Books,84.48,1,10.0,West,completed,76.03
101071,1192,17-Mar-2024,Sports,111.82,4,10.0,East,cancelled,402.55
101072,1096,10/03/2024,Home & Kitchen,71.02,2,20.0,South,completed,113.63
101073,1312,11-Jul-2024,Toys,61.53,3,0.0,North,completed,184.59
101074,1232,19-Jun-2024,Electronics,72.39,2,10.0,South,completed,130.3
101075,1299,2024-02-29,Apparel,41.23,3,0.0,North,completed,123.69
101076,1043,17-Sep-2024,Home & Kitchen,42.89,5,20.0,North,completed,171.56
101077,1326,2024-03-01,Electronics,60.86,5,10.0,South,completed,273.87
101078,1082,06/01/2024,Toys,21.34,2,15.0,North,completed,36.28
101079,1179,02-Nov-2024,Sports,50.27,2,5.0,North,completed,95.51
101080,1175,02-Dec-2024,Home & Kitchen,55.62,3,0.0,East,completed,166.86
101081,1328,2024-12-28,Sports,152.13,4,10.0,North,refunded,547.67
101082,1110,12/16/2024,Electronics,118.31,1,15.0,North,completed,100.56
101083,1096,2024-07-22,Apparel,84.34,4,0.0,East,cancelled,337.36
101084,1135,2024-03-14,Sports,101.22,5,20.0,West,completed,404.88
101085,1144,03-Nov-2024,Apparel,42.71,5,15.0,East,refunded,181.52
101086,1072,2024-10-20,Toys,73.28,3,0.0,North,cancelled,219.84
101087,1070,28-Dec-2024,Home & Kitchen,95.63,2,20.0,North,completed,
101088,1092,08/26/2024,Electronics,42.9,2,0.0,East,refunded,85.8
101089,1186,2024-02-21,Sports,33.01,4,10.0,East,completed,118.84
101090,1137,03-Jul-2024,Books,80.34,3,0.0,South,completed,
101091,1156,2024-06-13,Apparel,34.93,1,0.0,West,cancelled,34.93
